index,date,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,hum,windspeed,cnt,day_night
4043,2011-06-22,2,0,6,8,0,3,1,1,0.72,0.74,0.1045,423,1
4044,2011-06-22,2,0,6,9,0,3,1,1,0.72,0.79,0.1642,219,1
4045,2011-06-22,2,0,6,10,0,3,1,1,0.74,0.7,0.2537,135,1
4046,2011-06-22,2,0,6,11,0,3,1,1,0.74,0.7,0.1642,145,1
4047,2011-06-22,2,0,6,12,0,3,1,2,0.8,0.59,0.2239,188,1
4048,2011-06-22,2,0,6,13,0,3,1,2,0.82,0.56,0.2537,147,1
4049,2011-06-22,2,0,6,14,0,3,1,2,0.82,0.52,0.2836,145,1
4050,2011-06-22,2,0,6,15,0,3,1,2,0.82,0.56,0.2836,146,1
4051,2011-06-22,2,0,6,16,0,3,1,2,0.82,0.59,0.3284,258,1
4052,2011-06-22,2,0,6,17,0,3,1,2,0.8,0.55,0.3881,529,1
4053,2011-06-22,2,0,6,18,0,3,1,2,0.8,0.59,0.2537,513,1
4054,2011-06-22,2,0,6,19,0,3,1,2,0.8,0.52,0.2537,342,1
4055,2011-06-22,2,0,6,20,0,3,1,1,0.74,0.74,0.1343,282,1
4056,2011-06-22,2,0,6,21,0,3,1,1,0.74,0.79,0.1642,247,1
4057,2011-06-22,2,0,6,22,0,3,1,2,0.72,0.79,0.194,148,0
4058,2011-06-22,2,0,6,23,0,3,1,2,0.72,0.79,0.2239,105,0
4059,2011-06-23,2,0,6,0,0,4,1,1,0.72,0.79,0.2239,49,0
4060,2011-06-23,2,0,6,1,0,4,1,1,0.72,0.74,0.2239,31,0
4061,2011-06-23,2,0,6,2,0,4,1,1,0.72,0.74,0.2239,4,0
4062,2011-06-23,2,0,6,3,0,4,1,2,0.72,0.74,0.1642,5,0
4063,2011-06-23,2,0,6,4,0,4,1,2,0.7,0.79,0.1343,7,0
4064,2011-06-23,2,0,6,5,0,4,1,1,0.72,0.74,0.1642,24,0
4065,2011-06-23,2,0,6,6,0,4,1,1,0.72,0.74,0.1642,100,1
4066,2011-06-23,2,0,6,7,0,4,1,2,0.72,0.74,0.1343,327,1
4067,2011-06-23,2,0,6,8,0,4,1,2,0.74,0.7,0.194,432,1
4068,2011-06-23,2,0,6,9,0,4,1,2,0.74,0.7,0.1343,227,1
4069,2011-06-23,2,0,6,10,0,4,1,2,0.76,0.66,0.1343,127,1
4070,2011-06-23,2,0,6,11,0,4,1,3,0.76,0.66,0.2537,136,1
4071,2011-06-23,2,0,6,12,0,4,1,2,0.76,0.66,0.2836,160,1
4072,2011-06-23,2,0,6,13,0,4,1,2,0.76,0.62,0.2836,186,1
4073,2011-06-23,2,0,6,14,0,4,1,2,0.76,0.66,0.2985,149,1
4074,2011-06-23,2,0,6,15,0,4,1,2,0.76,0.52,0.3582,189,1
4075,2011-06-23,2,0,6,16,0,4,1,2,0.74,0.62,0.2985,275,1
4076,2011-06-23,2,0,6,17,0,4,1,2,0.72,0.7,0.3582,569,1
4077,2011-06-23,2,0,6,18,0,4,1,1,0.72,0.7,0.4179,540,1
4078,2011-06-23,2,0,6,19,0,4,1,1,0.72,0.7,0.3582,400,1
4079,2011-06-23,2,0,6,20,0,4,1,1,0.7,0.74,0.2239,352,1
4080,2011-06-23,2,0,6,21,0,4,1,1,0.7,0.74,0.194,234,1
4081,2011-06-23,2,0,6,22,0,4,1,2,0.7,0.74,0.2239,162,0
4082,2011-06-23,2,0,6,23,0,4,1,1,0.7,0.74,0.2836,105,0
4083,2011-06-24,2,0,6,0,0,5,1,1,0.68,0.79,0.194,63,0
4084,2011-06-24,2,0,6,1,0,5,1,1,0.66,0.83,0.3284,28,0
4085,2011-06-24,2,0,6,2,0,5,1,1,0.66,0.83,0.3284,14,0
4086,2011-06-24,2,0,6,3,0,5,1,1,0.66,0.83,0.1642,5,0
4087,2011-06-24,2,0,6,4,0,5,1,1,0.66,0.83,0.0896,9,0
4088,2011-06-24,2,0,6,5,0,5,1,1,0.64,0.89,0.0896,20,0
4089,2011-06-24,2,0,6,6,0,5,1,1,0.66,0.83,0.1343,91,1
4090,2011-06-24,2,0,6,7,0,5,1,2,0.66,0.83,0.2239,268,1
4091,2011-06-24,2,0,6,8,0,5,1,1,0.7,0.74,0.2239,466,1
4092,2011-06-24,2,0,6,9,0,5,1,1,0.74,0.62,0.1343,231,1
4093,2011-06-24,2,0,6,10,0,5,1,1,0.8,0.43,0.2836,145,1
4094,2011-06-24,2,0,6,11,0,5,1,1,0.8,0.38,0.3284,203,1
4095,2011-06-24,2,0,6,12,0,5,1,1,0.8,0.41,0.2836,201,1
4096,2011-06-24,2,0,6,13,0,5,1,1,0.8,0.36,0.2239,221,1
4097,2011-06-24,2,0,6,14,0,5,1,1,0.78,0.43,0.2836,229,1
4098,2011-06-24,2,0,6,15,0,5,1,1,0.82,0.34,0.3881,216,1
4099,2011-06-24,2,0,6,16,0,5,1,1,0.8,0.33,0.4179,327,1
4100,2011-06-24,2,0,6,17,0,5,1,1,0.76,0.37,0.2537,557,1
4101,2011-06-24,2,0,6,18,0,5,1,1,0.76,0.37,0.2985,452,1
4102,2011-06-24,2,0,6,19,0,5,1,1,0.74,0.4,0.2239,385,1
4103,2011-06-24,2,0,6,20,0,5,1,1,0.72,0.45,0.1642,288,1
4104,2011-06-24,2,0,6,21,0,5,1,1,0.7,0.48,0.1343,233,1
4105,2011-06-24,2,0,6,22,0,5,1,1,0.7,0.48,0.0,167,0
4106,2011-06-24,2,0,6,23,0,5,1,1,0.68,0.51,0.1343,172,0
4107,2011-06-25,2,0,6,0,0,6,0,1,0.68,0.47,0.1642,116,0
4108,2011-06-25,2,0,6,1,0,6,0,1,0.66,0.5,0.1642,95,0
4109,2011-06-25,2,0,6,2,0,6,0,2,0.66,0.5,0.194,59,0
4110,2011-06-25,2,0,6,3,0,6,0,1,0.64,0.57,0.194,39,0
4111,2011-06-25,2,0,6,4,0,6,0,1,0.64,0.57,0.194,11,0
4112,2011-06-25,2,0,6,5,0,6,0,1,0.62,0.61,0.1343,14,0
4113,2011-06-25,2,0,6,6,0,6,0,1,0.64,0.57,0.2239,29,1
4114,2011-06-25,2,0,6,7,0,6,0,1,0.64,0.57,0.2836,42,1
4115,2011-06-25,2,0,6,8,0,6,0,1,0.7,0.48,0.2537,112,1
4116,2011-06-25,2,0,6,9,0,6,0,1,0.72,0.45,0.2537,186,1
4117,2011-06-25,2,0,6,10,0,6,0,1,0.72,0.45,0.194,302,1
4118,2011-06-25,2,0,6,11,0,6,0,1,0.74,0.42,0.0,331,1
4119,2011-06-25,2,0,6,12,0,6,0,1,0.74,0.4,0.2836,392,1
4120,2011-06-25,2,0,6,13,0,6,0,1,0.74,0.4,0.2836,371,1
4121,2011-06-25,2,0,6,14,0,6,0,1,0.74,0.45,0.2985,383,1
4122,2011-06-25,2,0,6,15,0,6,0,1,0.74,0.45,0.0,392,1
4123,2011-06-25,2,0,6,16,0,6,0,1,0.76,0.43,0.2985,410,1
4124,2011-06-25,2,0,6,17,0,6,0,1,0.74,0.42,0.2239,399,1
4125,2011-06-25,2,0,6,18,0,6,0,1,0.72,0.45,0.2537,307,1
4126,2011-06-25,2,0,6,19,0,6,0,1,0.72,0.48,0.2836,375,1
4127,2011-06-25,2,0,6,20,0,6,0,1,0.7,0.48,0.194,269,1
4128,2011-06-25,2,0,6,21,0,6,0,1,0.68,0.51,0.1642,202,1
4129,2011-06-25,2,0,6,22,0,6,0,1,0.68,0.47,0.194,187,0
4130,2011-06-25,2,0,6,23,0,6,0,2,0.66,0.5,0.2985,179,0
4131,2011-06-26,2,0,6,0,0,0,0,1,0.64,0.53,0.0,115,0
4132,2011-06-26,2,0,6,1,0,0,0,1,0.64,0.53,0.1045,90,0
4133,2011-06-26,2,0,6,2,0,0,0,1,0.62,0.57,0.1045,87,0
4134,2011-06-26,2,0,6,3,0,0,0,1,0.6,0.64,0.1045,34,0
4135,2011-06-26,2,0,6,4,0,0,0,1,0.6,0.64,0.0896,11,0
4136,2011-06-26,2,0,6,5,0,0,0,1,0.6,0.64,0.0,12,0
4137,2011-06-26,2,0,6,6,0,0,0,1,0.6,0.64,0.0,20,1
4138,2011-06-26,2,0,6,7,0,0,0,1,0.62,0.61,0.0,51,1
4139,2011-06-26,2,0,6,8,0,0,0,1,0.64,0.61,0.194,107,1
4140,2011-06-26,2,0,6,9,0,0,0,1,0.66,0.54,0.0896,206,1
4141,2011-06-26,2,0,6,10,0,0,0,1,0.72,0.48,0.1045,332,1
4142,2011-06-26,2,0,6,11,0,0,0,1,0.72,0.45,0.1343,346,1
4143,2011-06-26,2,0,6,12,0,0,0,1,0.74,0.4,0.1642,443,1
4144,2011-06-26,2,0,6,13,0,0,0,1,0.74,0.4,0.0,442,1
4145,2011-06-26,2,0,6,14,0,0,0,1,0.74,0.4,0.1343,443,1
4146,2011-06-26,2,0,6,15,0,0,0,1,0.74,0.4,0.0,403,1
4147,2011-06-26,2,0,6,16,0,0,0,1,0.74,0.42,0.194,455,1
4148,2011-06-26,2,0,6,17,0,0,0,2,0.72,0.42,0.1642,421,1
4149,2011-06-26,2,0,6,18,0,0,0,2,0.72,0.45,0.2537,382,1
4150,2011-06-26,2,0,6,19,0,0,0,2,0.72,0.48,0.1343,317,1
4151,2011-06-26,2,0,6,20,0,0,0,2,0.7,0.48,0.1045,213,1
4152,2011-06-26,2,0,6,21,0,0,0,2,0.7,0.54,0.1045,183,1
4153,2011-06-26,2,0,6,22,0,0,0,1,0.7,0.51,0.0,114,0
4154,2011-06-26,2,0,6,23,0,0,0,1,0.7,0.54,0.0896,78,0
4155,2011-06-27,2,0,6,0,0,1,1,3,0.64,0.73,0.2836,32,0
4156,2011-06-27,2,0,6,1,0,1,1,2,0.62,0.78,0.1343,15,0
4157,2011-06-27,2,0,6,2,0,1,1,3,0.62,0.78,0.1343,6,0
4158,2011-06-27,2,0,6,3,0,1,1,3,0.62,0.78,0.1343,2,0
4159,2011-06-27,2,0,6,4,0,1,1,2,0.6,0.83,0.1642,9,0
4160,2011-06-27,2,0,6,5,0,1,1,2,0.62,0.83,0.1642,22,0
4161,2011-06-27,2,0,6,6,0,1,1,2,0.62,0.78,0.1642,94,1
4162,2011-06-27,2,0,6,7,0,1,1,2,0.64,0.73,0.2239,261,1
4163,2011-06-27,2,0,6,8,0,1,1,1,0.66,0.74,0.194,447,1
4164,2011-06-27,2,0,6,9,0,1,1,2,0.72,0.54,0.0,187,1
4165,2011-06-27,2,0,6,10,0,1,1,2,0.72,0.54,0.1343,150,1
4166,2011-06-27,2,0,6,11,0,1,1,2,0.7,0.58,0.0,150,1
4167,2011-06-27,2,0,6,12,0,1,1,2,0.72,0.54,0.0,170,1
4168,2011-06-27,2,0,6,13,0,1,1,2,0.72,0.58,0.2239,164,1
4169,2011-06-27,2,0,6,14,0,1,1,2,0.72,0.58,0.0896,158,1
4170,2011-06-27,2,0,6,15,0,1,1,2,0.74,0.55,0.0,202,1
4171,2011-06-27,2,0,6,16,0,1,1,1,0.74,0.55,0.1045,275,1
4172,2011-06-27,2,0,6,17,0,1,1,1,0.74,0.55,0.1343,604,1
4173,2011-06-27,2,0,6,18,0,1,1,1,0.74,0.51,0.0,591,1
4174,2011-06-27,2,0,6,19,0,1,1,1,0.72,0.62,0.194,396,1
4175,2011-06-27,2,0,6,20,0,1,1,1,0.7,0.65,0.1045,305,1
4176,2011-06-27,2,0,6,21,0,1,1,1,0.7,0.65,0.0,242,1
4177,2011-06-27,2,0,6,22,0,1,1,1,0.68,0.69,0.0,145,0
4178,2011-06-27,2,0,6,23,0,1,1,1,0.68,0.69,0.0,81,0
4179,2011-06-28,2,0,6,0,0,2,1,2,0.66,0.78,0.1343,30,0
4180,2011-06-28,2,0,6,1,0,2,1,1,0.66,0.74,0.0,13,0
4181,2011-06-28,2,0,6,2,0,2,1,2,0.66,0.74,0.0,11,0
4182,2011-06-28,2,0,6,3,0,2,1,2,0.66,0.74,0.0,2,0
4183,2011-06-28,2,0,6,4,0,2,1,1,0.66,0.74,0.0,8,0
4184,2011-06-28,2,0,6,5,0,2,1,1,0.66,0.78,0.0,21,0
4185,2011-06-28,2,0,6,6,0,2,1,1,0.66,0.83,0.1642,124,1
4186,2011-06-28,2,0,6,7,0,2,1,1,0.68,0.83,0.194,347,1
4187,2011-06-28,2,0,6,8,0,2,1,1,0.7,0.79,0.1642,456,1
4188,2011-06-28,2,0,6,9,0,2,1,1,0.74,0.7,0.0,246,1
4189,2011-06-28,2,0,6,10,0,2,1,1,0.8,0.49,0.1642,157,1
4190,2011-06-28,2,0,6,11,0,2,1,1,0.82,0.46,0.0,167,1
4191,2011-06-28,2,0,6,12,0,2,1,1,0.84,0.47,0.2239,202,1
4192,2011-06-28,2,0,6,13,0,2,1,1,0.84,0.44,0.0,189,1
4193,2011-06-28,2,0,6,14,0,2,1,1,0.86,0.44,0.2239,160,1
4194,2011-06-28,2,0,6,15,0,2,1,1,0.86,0.41,0.0,166,1
4195,2011-06-28,2,0,6,16,0,2,1,1,0.86,0.47,0.2836,261,1
4196,2011-06-28,2,0,6,17,0,2,1,3,0.82,0.56,0.2836,579,1
4197,2011-06-28,2,0,6,18,0,2,1,3,0.8,0.55,0.2985,504,1
4198,2011-06-28,2,0,6,19,0,2,1,2,0.74,0.58,0.4627,299,1
4199,2011-06-28,2,0,6,20,0,2,1,1,0.74,0.62,0.0,296,1
4200,2011-06-28,2,0,6,21,0,2,1,1,0.74,0.66,0.2836,195,1
4201,2011-06-28,2,0,6,22,0,2,1,1,0.7,0.7,0.2985,134,0
4202,2011-06-28,2,0,6,23,0,2,1,1,0.7,0.7,0.2836,81,0
4203,2011-06-29,2,0,6,0,0,3,1,2,0.68,0.79,0.2836,36,0
4204,2011-06-29,2,0,6,1,0,3,1,1,0.68,0.79,0.2985,28,0
4205,2011-06-29,2,0,6,2,0,3,1,1,0.66,0.83,0.2239,16,0
4206,2011-06-29,2,0,6,3,0,3,1,2,0.66,0.83,0.1045,5,0
4207,2011-06-29,2,0,6,4,0,3,1,1,0.66,0.83,0.1045,5,0
4208,2011-06-29,2,0,6,5,0,3,1,1,0.64,0.83,0.194,22,0
4209,2011-06-29,2,0,6,6,0,3,1,1,0.66,0.69,0.2985,116,1
4210,2011-06-29,2,0,6,7,0,3,1,1,0.7,0.54,0.2239,336,1
4211,2011-06-29,2,0,6,8,0,3,1,1,0.7,0.48,0.2836,540,1
4212,2011-06-29,2,0,6,9,0,3,1,1,0.72,0.45,0.3881,221,1
4213,2011-06-29,2,0,6,10,0,3,1,1,0.74,0.42,0.2836,126,1
4214,2011-06-29,2,0,6,11,0,3,1,1,0.76,0.35,0.2239,170,1
4215,2011-06-29,2,0,6,12,0,3,1,1,0.76,0.35,0.2537,243,1
4216,2011-06-29,2,0,6,13,0,3,1,1,0.8,0.31,0.3284,231,1
4217,2011-06-29,2,0,6,14,0,3,1,1,0.8,0.31,0.194,188,1
4218,2011-06-29,2,0,6,15,0,3,1,1,0.82,0.3,0.1642,189,1
4219,2011-06-29,2,0,6,16,0,3,1,1,0.82,0.3,0.4179,328,1
4220,2011-06-29,2,0,6,17,0,3,1,1,0.82,0.26,0.4179,570,1
4221,2011-06-29,2,0,6,18,0,3,1,1,0.8,0.29,0.2985,588,1
4222,2011-06-29,2,0,6,19,0,3,1,1,0.76,0.35,0.3881,401,1
4223,2011-06-29,2,0,6,20,0,3,1,1,0.74,0.37,0.2985,333,1
4224,2011-06-29,2,0,6,21,0,3,1,1,0.72,0.39,0.2239,221,1
4225,2011-06-29,2,0,6,22,0,3,1,1,0.7,0.42,0.194,183,0
4226,2011-06-29,2,0,6,23,0,3,1,1,0.68,0.47,0.194,129,0
4227,2011-06-30,2,0,6,0,0,4,1,1,0.66,0.5,0.1642,54,0
4228,2011-06-30,2,0,6,1,0,4,1,1,0.64,0.53,0.1343,32,0
4229,2011-06-30,2,0,6,2,0,4,1,1,0.62,0.57,0.1343,8,0
4230,2011-06-30,2,0,6,3,0,4,1,1,0.6,0.6,0.1642,9,0
4231,2011-06-30,2,0,6,4,0,4,1,1,0.58,0.64,0.1343,6,0
4232,2011-06-30,2,0,6,5,0,4,1,1,0.58,0.64,0.2537,25,0
4233,2011-06-30,2,0,6,6,0,4,1,1,0.6,0.64,0.2537,123,1
4234,2011-06-30,2,0,6,7,0,4,1,1,0.62,0.61,0.2239,320,1
4235,2011-06-30,2,0,6,8,0,4,1,1,0.68,0.47,0.2239,555,1
4236,2011-06-30,2,0,6,9,0,4,1,1,0.7,0.42,0.2239,260,1
4237,2011-06-30,2,0,6,10,0,4,1,1,0.72,0.42,0.194,132,1
4238,2011-06-30,2,0,6,11,0,4,1,1,0.74,0.37,0.1343,169,1
4239,2011-06-30,2,0,6,12,0,4,1,1,0.76,0.35,0.1642,233,1
4240,2011-06-30,2,0,6,13,0,4,1,1,0.76,0.33,0.194,232,1
4241,2011-06-30,2,0,6,14,0,4,1,1,0.78,0.31,0.194,163,1
4242,2011-06-30,2,0,6,15,0,4,1,1,0.78,0.25,0.2537,240,1
4243,2011-06-30,2,0,6,16,0,4,1,1,0.8,0.26,0.1343,323,1
4244,2011-06-30,2,0,6,17,0,4,1,1,0.78,0.27,0.3582,594,1
4245,2011-06-30,2,0,6,18,0,4,1,1,0.76,0.29,0.2537,586,1
4246,2011-06-30,2,0,6,19,0,4,1,1,0.74,0.33,0.194,455,1
4247,2011-06-30,2,0,6,20,0,4,1,1,0.74,0.33,0.194,340,1
4248,2011-06-30,2,0,6,21,0,4,1,1,0.72,0.37,0.1045,323,1
4249,2011-06-30,2,0,6,22,0,4,1,1,0.7,0.42,0.1642,207,0
4250,2011-06-30,2,0,6,23,0,4,1,1,0.66,0.5,0.0,126,0
4251,2011-07-01,2,0,7,0,0,5,1,1,0.66,0.5,0.0,68,0
4252,2011-07-01,2,0,7,1,0,5,1,1,0.66,0.5,0.0,31,0
4253,2011-07-01,2,0,7,2,0,5,1,1,0.62,0.69,0.0,13,0
4254,2011-07-01,2,0,7,3,0,5,1,1,0.64,0.53,0.0,11,0
4255,2011-07-01,2,0,7,4,0,5,1,1,0.62,0.57,0.0,6,0
4256,2011-07-01,2,0,7,5,0,5,1,1,0.6,0.64,0.1343,30,0
4257,2011-07-01,2,0,7,6,0,5,1,1,0.62,0.61,0.1343,108,1
4258,2011-07-01,2,0,7,7,0,5,1,1,0.66,0.54,0.1045,243,1
4259,2011-07-01,2,0,7,8,0,5,1,1,0.7,0.42,0.1642,492,1
4260,2011-07-01,2,0,7,9,0,5,1,1,0.74,0.35,0.1642,260,1
4261,2011-07-01,2,0,7,10,0,5,1,1,0.76,0.33,0.1642,170,1
4262,2011-07-01,2,0,7,11,0,5,1,1,0.8,0.26,0.0,214,1
4263,2011-07-01,2,0,7,12,0,5,1,1,0.8,0.26,0.0,263,1
4264,2011-07-01,2,0,7,13,0,5,1,1,0.8,0.24,0.0,292,1
4265,2011-07-01,2,0,7,14,0,5,1,1,0.82,0.23,0.194,303,1
4266,2011-07-01,2,0,7,15,0,5,1,1,0.82,0.21,0.2537,381,1
4267,2011-07-01,2,0,7,16,0,5,1,1,0.82,0.17,0.0,427,1
4268,2011-07-01,2,0,7,17,0,5,1,1,0.82,0.21,0.194,461,1
4269,2011-07-01,2,0,7,18,0,5,1,1,0.8,0.24,0.2537,422,1
4270,2011-07-01,2,0,7,19,0,5,1,1,0.78,0.25,0.194,318,1
4271,2011-07-01,2,0,7,20,0,5,1,1,0.72,0.42,0.2239,269,1
4272,2011-07-01,2,0,7,21,0,5,1,1,0.7,0.45,0.194,218,1
4273,2011-07-01,2,0,7,22,0,5,1,1,0.7,0.42,0.0,222,0
4274,2011-07-01,2,0,7,23,0,5,1,1,0.68,0.47,0.0896,140,0
4275,2011-07-02,2,0,7,0,0,6,0,1,0.68,0.47,0.0896,115,0
4276,2011-07-02,2,0,7,1,0,6,0,1,0.66,0.54,0.0,78,0
4277,2011-07-02,2,0,7,2,0,6,0,1,0.64,0.53,0.0,52,0
4278,2011-07-02,2,0,7,3,0,6,0,1,0.64,0.53,0.0,26,0
4279,2011-07-02,2,0,7,4,0,6,0,1,0.62,0.61,0.0,11,0
4280,2011-07-02,2,0,7,5,0,6,0,1,0.58,0.73,0.1045,14,0
4281,2011-07-02,2,0,7,6,0,6,0,1,0.62,0.69,0.1045,32,1
4282,2011-07-02,2,0,7,7,0,6,0,1,0.64,0.65,0.0,45,1
4283,2011-07-02,2,0,7,8,0,6,0,1,0.68,0.57,0.0,132,1
4284,2011-07-02,2,0,7,9,0,6,0,1,0.74,0.51,0.0896,179,1
4285,2011-07-02,2,0,7,10,0,6,0,1,0.8,0.36,0.0,271,1
4286,2011-07-02,2,0,7,11,0,6,0,1,0.8,0.36,0.0896,357,1
4287,2011-07-02,2,0,7,12,0,6,0,1,0.82,0.3,0.1343,374,1
4288,2011-07-02,2,0,7,13,0,6,0,1,0.82,0.3,0.1045,404,1
4289,2011-07-02,2,0,7,14,0,6,0,1,0.84,0.2,0.0,392,1
4290,2011-07-02,2,0,7,15,0,6,0,1,0.86,0.19,0.1642,331,1
4291,2011-07-02,2,0,7,16,0,6,0,1,0.88,0.22,0.2239,398,1
4292,2011-07-02,2,0,7,17,0,6,0,1,0.84,0.3,0.2239,349,1
4293,2011-07-02,2,0,7,18,0,6,0,1,0.82,0.3,0.2836,383,1
4294,2011-07-02,2,0,7,19,0,6,0,1,0.8,0.33,0.2239,305,1
4295,2011-07-02,2,0,7,20,0,6,0,1,0.76,0.45,0.2836,284,1
4296,2011-07-02,2,0,7,21,0,6,0,1,0.74,0.48,0.194,232,1
4297,2011-07-02,2,0,7,22,0,6,0,1,0.72,0.51,0.1642,201,0
4298,2011-07-02,2,0,7,23,0,6,0,1,0.72,0.54,0.2836,154,0
4299,2011-07-03,2,0,7,0,0,0,0,1,0.7,0.58,0.2239,144,0
4300,2011-07-03,2,0,7,1,0,0,0,2,0.7,0.61,0.1642,78,0
4301,2011-07-03,2,0,7,2,0,0,0,1,0.7,0.58,0.194,69,0
4302,2011-07-03,2,0,7,3,0,0,0,3,0.68,0.65,0.0896,33,0
4303,2011-07-03,2,0,7,4,0,0,0,3,0.68,0.65,0.0896,5,0
4304,2011-07-03,2,0,7,5,0,0,0,3,0.62,0.83,0.194,1,0
4305,2011-07-03,2,0,7,6,0,0,0,2,0.62,0.94,0.0896,3,1
4306,2011-07-03,2,0,7,7,0,0,0,2,0.64,0.89,0.194,25,1
4307,2011-07-03,2,0,7,8,0,0,0,1,0.68,0.79,0.2239,92,1
4308,2011-07-03,2,0,7,9,0,0,0,1,0.7,0.74,0.2537,181,1
4309,2011-07-03,2,0,7,10,0,0,0,1,0.74,0.66,0.1642,264,1
4310,2011-07-03,2,0,7,11,0,0,0,1,0.76,0.62,0.1045,390,1
4311,2011-07-03,2,0,7,12,0,0,0,1,0.8,0.55,0.1045,404,1
4312,2011-07-03,2,0,7,13,0,0,0,1,0.8,0.59,0.2239,421,1
4313,2011-07-03,2,0,7,14,0,0,0,1,0.82,0.56,0.2537,375,1
4314,2011-07-03,2,0,7,15,0,0,0,1,0.84,0.53,0.2985,376,1
4315,2011-07-03,2,0,7,16,0,0,0,1,0.84,0.53,0.2985,414,1
4316,2011-07-03,2,0,7,17,0,0,0,3,0.8,0.49,0.8507,358,1
4317,2011-07-03,2,0,7,18,0,0,0,3,0.8,0.49,0.8507,181,1
4318,2011-07-03,2,0,7,19,0,0,0,2,0.66,0.83,0.194,183,1
4319,2011-07-03,2,0,7,20,0,0,0,3,0.66,0.83,0.0,176,1
4320,2011-07-03,2,0,7,21,0,0,0,2,0.66,0.83,0.1642,167,1
4321,2011-07-03,2,0,7,22,0,0,0,2,0.66,0.78,0.1045,162,0
4322,2011-07-03,2,0,7,23,0,0,0,1,0.64,0.83,0.1642,147,0
4323,2011-07-04,2,0,7,0,1,1,0,1,0.64,0.83,0.1343,140,0
4324,2011-07-04,2,0,7,1,1,1,0,1,0.64,0.83,0.0896,119,0
4325,2011-07-04,2,0,7,2,1,1,0,1,0.64,0.83,0.0,63,0
4326,2011-07-04,2,0,7,3,1,1,0,1,0.64,0.78,0.0,26,0
4327,2011-07-04,2,0,7,4,1,1,0,2,0.66,0.78,0.0896,12,0
4328,2011-07-04,2,0,7,5,1,1,0,2,0.64,0.83,0.1343,4,0
4329,2011-07-04,2,0,7,6,1,1,0,1,0.64,0.89,0.1642,16,1
4330,2011-07-04,2,0,7,7,1,1,0,1,0.66,0.83,0.1343,36,1
4331,2011-07-04,2,0,7,8,1,1,0,1,0.7,0.74,0.1045,86,1
4332,2011-07-04,2,0,7,9,1,1,0,2,0.72,0.66,0.0896,238,1
4333,2011-07-04,2,0,7,10,1,1,0,2,0.76,0.55,0.0896,280,1
4334,2011-07-04,2,0,7,11,1,1,0,2,0.76,0.55,0.0896,349,1
4335,2011-07-04,2,0,7,12,1,1,0,2,0.78,0.52,0.0,447,1
4336,2011-07-04,2,0,7,13,1,1,0,2,0.78,0.49,0.0,423,1
4337,2011-07-04,2,0,7,14,1,1,0,1,0.8,0.46,0.0,408,1
4338,2011-07-04,2,0,7,15,1,1,0,1,0.82,0.43,0.0896,408,1
4339,2011-07-04,2,0,7,16,1,1,0,1,0.82,0.41,0.0,452,1
4340,2011-07-04,2,0,7,17,1,1,0,1,0.8,0.46,0.0,436,1
4341,2011-07-04,2,0,7,18,1,1,0,1,0.8,0.46,0.1343,418,1
4342,2011-07-04,2,0,7,19,1,1,0,2,0.78,0.49,0.1642,375,1
4343,2011-07-04,2,0,7,20,1,1,0,2,0.76,0.55,0.1045,386,1
4344,2011-07-04,2,0,7,21,1,1,0,2,0.74,0.62,0.1045,457,1
4345,2011-07-04,2,0,7,22,1,1,0,2,0.74,0.62,0.1343,326,0
4346,2011-07-04,2,0,7,23,1,1,0,2,0.72,0.7,0.1045,138,0
4347,2011-07-05,2,0,7,0,0,2,1,2,0.7,0.65,0.1642,55,0
4348,2011-07-05,2,0,7,1,0,2,1,1,0.7,0.65,0.1045,39,0
4349,2011-07-05,2,0,7,2,0,2,1,1,0.66,0.74,0.0896,13,0
4350,2011-07-05,2,0,7,3,0,2,1,1,0.66,0.74,0.2239,8,0
4351,2011-07-05,2,0,7,4,0,2,1,1,0.66,0.69,0.1642,5,0
4352,2011-07-05,2,0,7,5,0,2,1,1,0.66,0.69,0.0,20,0
4353,2011-07-05,2,0,7,6,0,2,1,1,0.66,0.74,0.0896,94,1
4354,2011-07-05,2,0,7,7,0,2,1,1,0.7,0.65,0.0896,270,1
4355,2011-07-05,2,0,7,8,0,2,1,1,0.72,0.62,0.1343,432,1
4356,2011-07-05,2,0,7,9,0,2,1,1,0.74,0.58,0.1343,227,1
4357,2011-07-05,2,0,7,10,0,2,1,1,0.76,0.52,0.1045,139,1
4358,2011-07-05,2,0,7,11,0,2,1,1,0.78,0.46,0.1045,172,1
4359,2011-07-05,2,0,7,12,0,2,1,1,0.8,0.43,0.1045,201,1
4360,2011-07-05,2,0,7,13,0,2,1,1,0.82,0.43,0.1045,203,1
4361,2011-07-05,2,0,7,14,0,2,1,1,0.8,0.49,0.1642,178,1
4362,2011-07-05,2,0,7,15,0,2,1,1,0.82,0.43,0.0,162,1
4363,2011-07-05,2,0,7,16,0,2,1,1,0.82,0.46,0.1045,281,1
4364,2011-07-05,2,0,7,17,0,2,1,1,0.82,0.46,0.1045,545,1
4365,2011-07-05,2,0,7,18,0,2,1,1,0.8,0.55,0.1642,496,1
4366,2011-07-05,2,0,7,19,0,2,1,1,0.8,0.59,0.1343,368,1
4367,2011-07-05,2,0,7,20,0,2,1,1,0.76,0.66,0.1045,284,1
4368,2011-07-05,2,0,7,21,0,2,1,1,0.78,0.62,0.2537,245,1
